"ID","Name","object"
"122","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02849111333489418""},""kd"":{""N"":""0.0392359234392643""},""ki"":{""N"":""0.008620133623480797""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.22600887068303877""},""overshoot"":{""N"":""7.614737761586625""},""settlingTime"":{""N"":""14.100000000000001""}}}}"
"273","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0068884496577084064""},""kd"":{""N"":""0.044636983424425125""},""ki"":{""N"":""0.008265173994004726""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.2848560388234893""},""overshoot"":{""N"":""28.935962099977846""},""settlingTime"":{""N"":""17.6""}}}}"
"333","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.05373715981841087""},""kd"":{""N"":""0.0366029255092144""},""ki"":{""N"":""0.005144316703081131""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.09974910136767456""},""overshoot"":{""N"":""19.102245911101154""},""settlingTime"":{""N"":""11.5""}}}}"
"145","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03220680356025696""},""kd"":{""N"":""0.0400208979845047""},""ki"":{""N"":""0.010646293871104717""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.2495840329589852""},""overshoot"":{""N"":""8.36939015747147""},""settlingTime"":{""N"":""11.9""}}}}"
"195","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.017485864460468292""},""kd"":{""N"":""0.03846919536590576""},""ki"":{""N"":""0.011404456570744514""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.3339481180784168""},""overshoot"":{""N"":""17.815995664659255""},""settlingTime"":{""N"":""9""}}}}"
"359","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03277309238910675""},""kd"":{""N"":""0.039867911487817764""},""ki"":{""N"":""0.0071884868666529655""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.2011034084072054""},""overshoot"":{""N"":""6.657516105772629""},""settlingTime"":{""N"":""16.6""}}}}"
"395","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.031842704862356186""},""kd"":{""N"":""0.036681853234767914""},""ki"":{""N"":""0.007892482914030552""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.8256494693661459""},""overshoot"":{""N"":""7.398415664840799""},""settlingTime"":{""N"":""14.8""}}}}"
"256","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.01232198067009449""},""kd"":{""N"":""0.041310835629701614""},""ki"":{""N"":""0.01042942050844431""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.0086013851891962""},""overshoot"":{""N"":""23.181210678911643""},""settlingTime"":{""N"":""5.800000000000001""}}}}"
"130","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.022894779220223427""},""kd"":{""N"":""0.03968028724193573""},""ki"":{""N"":""0.005097058601677418""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""8.852011409550553""},""overshoot"":{""N"":""11.679734540679483""},""settlingTime"":{""N"":""19""}}}}"
"386","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03457019478082657""},""kd"":{""N"":""0.039822496473789215""},""ki"":{""N"":""0.0075691635720431805""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.8163935223923238""},""overshoot"":{""N"":""4.248583827000415""},""settlingTime"":{""N"":""14.600000000000001""}}}}"
"369","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.031363923102617264""},""kd"":{""N"":""0.04185977578163147""},""ki"":{""N"":""0.007397847715765238""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.9585855914818033""},""overshoot"":{""N"":""8.87573984531515""},""settlingTime"":{""N"":""13.100000000000001""}}}}"
"79","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.004690981470048428""},""kd"":{""N"":""0.04038830101490021""},""ki"":{""N"":""0.0005574200768023729""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""29.441185929386148""},""overshoot"":{""N"":""33.37681374791983""},""settlingTime"":{""N"":""18.900000000000002""}}}}"
"172","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.025230562314391136""},""kd"":{""N"":""0.04080609604716301""},""ki"":{""N"":""0.010407288558781147""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.01736893413436143""},""overshoot"":{""N"":""14.489230067915395""},""settlingTime"":{""N"":""11.200000000000001""}}}}"
"379","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0399787463247776""},""kd"":{""N"":""0.04047461226582527""},""ki"":{""N"":""0.009719088673591614""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.3148291381019488""},""overshoot"":{""N"":""6.14747392965792""},""settlingTime"":{""N"":""7.7""}}}}"
"69","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.005467331036925316""},""kd"":{""N"":""0.04040270298719406""},""ki"":{""N"":""0.0004952841554768384""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""29.869279051138687""},""overshoot"":{""N"":""32.15686075048509""},""settlingTime"":{""N"":""18.8""}}}}"
"314","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03890039399266243""},""kd"":{""N"":""0.03926483169198036""},""ki"":{""N"":""0.006610082928091288""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.2442480125667714""},""overshoot"":{""N"":""6.44281890355652""},""settlingTime"":{""N"":""16.2""}}}}"
"410","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03480079770088196""},""kd"":{""N"":""0.039396435022354126""},""ki"":{""N"":""0.009994065389037132""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.31629663024370674""},""overshoot"":{""N"":""6.259359883778172""},""settlingTime"":{""N"":""11.9""}}}}"
"110","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.029235702008008957""},""kd"":{""N"":""0.03957357257604599""},""ki"":{""N"":""0.00770832784473896""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.7144112281075664""},""overshoot"":{""N"":""11.465412441552179""},""settlingTime"":{""N"":""15.3""}}}}"
"8","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04412994161248207""},""kd"":{""N"":""0.040048591792583466""},""ki"":{""N"":""0.001658417982980609""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""4.075229427503899""},""overshoot"":{""N"":""5.741622060326165""},""settlingTime"":{""N"":""19""}}}}"
"288","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.00424180505797267""},""kd"":{""N"":""0.04590076580643654""},""ki"":{""N"":""0.005727146286517382""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.7766022560214982""},""overshoot"":{""N"":""30.056178160528308""},""settlingTime"":{""N"":""13.4""}}}}"
"373","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03662726283073425""},""kd"":{""N"":""0.038978055119514465""},""ki"":{""N"":""0.010435043834149837""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.016546770765856374""},""overshoot"":{""N"":""0.7613408642354127""},""settlingTime"":{""N"":""0""}}}}"
"229","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.030392564833164215""},""kd"":{""N"":""0.039660509675741196""},""ki"":{""N"":""0.010277868248522282""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.15967276657662932""},""overshoot"":{""N"":""10.617917380635726""},""settlingTime"":{""N"":""11.700000000000001""}}}}"
"62","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0075745657086372375""},""kd"":{""N"":""0.040465474128723145""},""ki"":{""N"":""0.0005937829846516252""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""30.638113125442345""},""overshoot"":{""N"":""30.550691872344366""},""settlingTime"":{""N"":""17.900000000000002""}}}}"
"226","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.029804084450006485""},""kd"":{""N"":""0.038256097584962845""},""ki"":{""N"":""0.009531824849545956""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.3165073860619926""},""overshoot"":{""N"":""7.429611688613344""},""settlingTime"":{""N"":""12.100000000000001""}}}}"
"197","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.015184256248176098""},""kd"":{""N"":""0.03914768993854523""},""ki"":{""N"":""0.011793315410614014""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.7624765825776654""},""overshoot"":{""N"":""20.13923360059609""},""settlingTime"":{""N"":""10.4""}}}}"
"244","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.01918931119143963""},""kd"":{""N"":""0.03876576945185661""},""ki"":{""N"":""0.012100954540073872""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.21692025333511356""},""overshoot"":{""N"":""16.986485086818515""},""settlingTime"":{""N"":""10.100000000000001""}}}}"
"230","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02335406467318535""},""kd"":{""N"":""0.038987476378679276""},""ki"":{""N"":""0.009431897662580013""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0""},""overshoot"":{""N"":""11.048252176757716""},""settlingTime"":{""N"":""12.200000000000001""}}}}"
"54","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.010308031924068928""},""kd"":{""N"":""0.040559541434049606""},""ki"":{""N"":""0.0006711565656587481""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""27.120421177076693""},""overshoot"":{""N"":""25.84292983312382""},""settlingTime"":{""N"":""17.6""}}}}"
"343","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.05028479918837547""},""kd"":{""N"":""0.03664516657590866""},""ki"":{""N"":""0.004878767766058445""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.4651167742170474""},""overshoot"":{""N"":""16.62790756915254""},""settlingTime"":{""N"":""11.100000000000001""}}}}"
"287","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.005556232295930386""},""kd"":{""N"":""0.047084636986255646""},""ki"":{""N"":""0.007589473854750395""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.3511982088058616""},""overshoot"":{""N"":""29.33245985423215""},""settlingTime"":{""N"":""17.5""}}}}"
"241","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.020854104310274124""},""kd"":{""N"":""0.03899663686752319""},""ki"":{""N"":""0.009988307021558285""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.03335506107510943""},""overshoot"":{""N"":""13.875919172800593""},""settlingTime"":{""N"":""11.3""}}}}"
"339","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.05242191255092621""},""kd"":{""N"":""0.036960650235414505""},""ki"":{""N"":""0.005328578408807516""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.41597084936490053""},""overshoot"":{""N"":""17.70383146679747""},""settlingTime"":{""N"":""11.4""}}}}"
"329","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.05256110057234764""},""kd"":{""N"":""0.037065405398607254""},""ki"":{""N"":""0.0058580320328474045""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.4323179945961963""},""overshoot"":{""N"":""17.675425145932156""},""settlingTime"":{""N"":""11.5""}}}}"
"345","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04983263835310936""},""kd"":{""N"":""0.037282947450876236""},""ki"":{""N"":""0.0044108605943620205""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.36630240435684924""},""overshoot"":{""N"":""16.300365532605294""},""settlingTime"":{""N"":""10.700000000000001""}}}}"
"296","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.004698498174548149""},""kd"":{""N"":""0.044957485049963""},""ki"":{""N"":""0.004495759028941393""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.882743095385175""},""overshoot"":{""N"":""29.1494614680538""},""settlingTime"":{""N"":""13.600000000000001""}}}}"
"75","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.004693022463470697""},""kd"":{""N"":""0.040464676916599274""},""ki"":{""N"":""0.0006763646961189806""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""28.041639121590116""},""overshoot"":{""N"":""33.376710520711896""},""settlingTime"":{""N"":""17.6""}}}}"
"254","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.015204145573079586""},""kd"":{""N"":""0.04235557094216347""},""ki"":{""N"":""0.01021859236061573""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.681064119533802""},""overshoot"":{""N"":""20.049827802542048""},""settlingTime"":{""N"":""10.5""}}}}"
"163","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02926594391465187""},""kd"":{""N"":""0.039017654955387115""},""ki"":{""N"":""0.008157100528478622""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""4.754783268878585""},""overshoot"":{""N"":""5.951787706027899""},""settlingTime"":{""N"":""16.6""}}}}"
"89","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0026877073105424643""},""kd"":{""N"":""0.04034900292754173""},""ki"":{""N"":""0.00045556368422694504""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""29.659315164739375""},""overshoot"":{""N"":""37.38588907522665""},""settlingTime"":{""N"":""17.6""}}}}"
"32","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.019773218780755997""},""kd"":{""N"":""0.04032047465443611""},""ki"":{""N"":""0.0012275355402380228""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""3.535859465689558""},""overshoot"":{""N"":""13.147648244843916""},""settlingTime"":{""N"":""19.1""}}}}"
"131","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04069311544299126""},""kd"":{""N"":""0.039419036358594894""},""ki"":{""N"":""0.010651332326233387""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.2837505857918932""},""overshoot"":{""N"":""9.528074770801979""},""settlingTime"":{""N"":""10.3""}}}}"
"300","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0390966422855854""},""kd"":{""N"":""0.03805600851774216""},""ki"":{""N"":""0.011408442631363869""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.6979701322787647""},""overshoot"":{""N"":""1.8493073549238965""},""settlingTime"":{""N"":""12.100000000000001""}}}}"
"342","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.05961085110902786""},""kd"":{""N"":""0.03768475353717804""},""ki"":{""N"":""0.005203466396778822""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.33428300995947763""},""overshoot"":{""N"":""21.02624141903524""},""settlingTime"":{""N"":""11.9""}}}}"
"238","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.018925689160823822""},""kd"":{""N"":""0.03924346715211868""},""ki"":{""N"":""0.008407843299210072""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""3.479849976071444""},""overshoot"":{""N"":""13.503167265826935""},""settlingTime"":{""N"":""17.7""}}}}"
"341","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.052322883158922195""},""kd"":{""N"":""0.03687367960810661""},""ki"":{""N"":""0.00461201136931777""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.282955556388592""},""overshoot"":{""N"":""18.12583411582884""},""settlingTime"":{""N"":""11.3""}}}}"
"185","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02197667583823204""},""kd"":{""N"":""0.041061460971832275""},""ki"":{""N"":""0.008190594613552094""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""6.532243884819922""},""overshoot"":{""N"":""11.114808208012809""},""settlingTime"":{""N"":""18.6""}}}}"
"294","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.004530022386461496""},""kd"":{""N"":""0.04424506425857544""},""ki"":{""N"":""0.005294941831380129""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.6706882427578127""},""overshoot"":{""N"":""30.19785690771434""},""settlingTime"":{""N"":""16.8""}}}}"
"264","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.009253367781639099""},""kd"":{""N"":""0.039948590099811554""},""ki"":{""N"":""0.010952088981866837""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.0387360154012666""},""overshoot"":{""N"":""27.217130471903335""},""settlingTime"":{""N"":""17.900000000000002""}}}}"
"387","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0381610244512558""},""kd"":{""N"":""0.03986039385199547""},""ki"":{""N"":""0.008566859178245068""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.8163935223923238""},""overshoot"":{""N"":""4.248583827000415""},""settlingTime"":{""N"":""14.600000000000001""}}}}"
"220","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.018644241616129875""},""kd"":{""N"":""0.05074049532413483""},""ki"":{""N"":""0.01326676830649376""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.06707930650222486""},""overshoot"":{""N"":""20.677514813794662""},""settlingTime"":{""N"":""9.4""}}}}"
